cotizacion_codigo,centro_costos,rq_codigo,cliente,unidad,solicitante,fecha_rq,tipo_principal,estado,descripcion_resumen,cantidad_items,origen,observaciones,prioridad
FOR-EKA-PRO-3_2024-136_REV01,4517574028,RQ-UMCL001-008_2024,NEXA,U.M. CERRO LINDO,,2024-12-30,EQUIPOS,PENDIENTE,telurometro,16,excel,,
FOR-EKA-PRO-3_2024-137,4517236011,RQ-CJM017-001_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-06-25,MATERIALES,PENDIENTE,"TABLERO DE INOX 316 1.5MM ESP,  200X250X110MM, IP65 - 10051589",1,excel,,
FOR-EKA-PRO-3_2024-138,4517231830,RQ-CJM016-001_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-06-24,MATERIALES,ATENCION COMPLETA,CONTROL DE ACCESO K40 12V DC 1.5A - ZKTECO,1,excel,,
FOR-EKA-PRO-3_2024-140,4517424110,RQ-UMCL002-001_2024,NEXA,U.M. CERRO LINDO,,2024-10-10,GASTOS GENERALES,ATENCION COMPLETA,MARCADOR INDELEBLE PUNTA FINA COLOR NEGRO,212,excel,,
FOR-EKA-PRO-3_2024-144,24082813400,RQ-CHSM-2401-001,TRAFIGURA,U.M. CATALINA HUANCA,,2024-09-08,EQUIPOS,,"LAPTOP I5, 16.5"", 16RAM, 500GB SSD",1,excel,,
FOR-EKA-PRO-3_2024-144,24082813400,RQ-CHSM-2401-002,TRAFIGURA,U.M. CATALINA HUANCA,,2024-09-09,GASTOS GENERALES,PENDIENTE,LAPTOP NOTEBOOK HP NS: 5CD6373M5P  C/CARGADOR + MOUSE,107,excel,,
FOR-EKA-PRO-3_2024-144,24082813400,RQ-CHSM-2401-003,TRAFIGURA,U.M. CATALINA HUANCA,,2024-09-30,GASTOS GENERALES,PENDIENTE,EKA-CH-SIGSSOMA-FOR-EGR-01 IPERC CONTINUO v0,9,excel,,
FOR-EKA-PRO-3_2024-144,24082813400,RQ-CHSM-2401-004,TRAFIGURA,U.M. CATALINA HUANCA,,2024-10-21,GASTOS GENERALES,ATENCION COMPLETA,EKA-CH-SIGSSOMA-FOR-EI-04 CHECK LIST INSPECCION PINZA AMPERIMETRICA v0,48,excel,,
FOR-EKA-PRO-3_2024-144,24082813400,RQ-CHSM-2401-006,TRAFIGURA,U.M. CATALINA HUANCA,,2024-11-11,GASTOS GENERALES,PENDIENTE,ANAQUELES DE METAL,19,excel,,
FOR-EKA-PRO-3_2024-144,24082813400,RQ-CHSM-2401-007,TRAFIGURA,U.M. CATALINA HUANCA,,2024-11-21,CONSUMIBLES,PENDIENTE,TRAJE TYVEK 500  TALLA / L,12,excel,,
FOR-EKA-PRO-3_2024-144,24082813400,RQ-CHSM-2401-008,TRAFIGURA,U.M. CATALINA HUANCA,,2024-11-26,GASTOS GENERALES,PENDIENTE,Libro de actas para el comité de seguridad de catalina huanca,1,excel,,
FOR-EKA-PRO-3_2024-144,24082813400,RQ-CHSM-2401-009,TRAFIGURA,U.M. CATALINA HUANCA,,2024-11-29,EPPs,PENDIENTE,"P100, filtro para partículas de alivio de vapor orgánico molestias",4,excel,,
FOR-EKA-PRO-3_2024-144,24082813400,RQ-CHSM-2401-010,TRAFIGURA,U.M. CATALINA HUANCA,,2024-12-12,GASTOS GENERALES,PENDIENTE,LIBRO DE ACTOS DEL CSST LEGALIZADO,21,excel,,
FOR-EKA-PRO-3_2024-144,24082813400,RQ-CHSM-2501-001,TRAFIGURA,U.M. CATALINA HUANCA,,2025-01-04,EPPs,PENDIENTE,"P100, filtro para partículas de alivio de vapor orgánico molestias",9,excel,,
FOR-EKA-PRO-3_2024-144,24082813400,RQ-CHSM-2501-002,TRAFIGURA,U.M. CATALINA HUANCA,,2025-01-07,EPPs,PENDIENTE,"PANTALON IGNIFUGO, TALLA 34",2,excel,,
FOR-EKA-PRO-3_2024-144,24082813400,RQ-CHSM-2501-003,TRAFIGURA,U.M. CATALINA HUANCA,,2025-01-24,GASTOS GENERALES,PENDIENTE,FORMATOS DE IPERC CONTINUO,60,excel,,
FOR-EKA-PRO-3_2024-144,24082813400,RQ-CHSM-2501-004,TRAFIGURA,U.M. CATALINA HUANCA,,2025-02-27,HERRAMIENTAS,PENDIENTE,"ALICATE DE CORTE 8"" AISLADO 1000V",35,excel,,
FOR-EKA-PRO-3_2024-144,24082813400,RQ-CHSM-2501-004-MO,TRAFIGURA,U.M. CATALINA HUANCA,,2024-10-01,MANO DE OBRA DIRECTA,PENDIENTE,MANO DE OBRA DIRECTA,25,excel,,
FOR-EKA-PRO-3_2024-144,24082813400,RQ-CHSM-2501-005,TRAFIGURA,U.M. CATALINA HUANCA,,2025-03-24,HERRAMIENTAS,PENDIENTE,"ALICATE DE CORTE 8"" AISLADO 1000V",50,excel,,
FOR-EKA-PRO-3_2024-144,24082813400,RQ-CHSM-2501-006,TRAFIGURA,U.M. CATALINA HUANCA,,2025-04-14,GASTOS GENERALES,PENDIENTE,DISFRAZ DE UN TIGRE CON CHALECO AZUL (O ROPA DE EKA),11,excel,,
FOR-EKA-PRO-3_2024-144,24082813400,RQ-CHSM-2501-007,TRAFIGURA,U.M. CATALINA HUANCA,,2025-04-22,EPPs,PENDIENTE,GUANTES DE SHOWA 377-7,27,excel,,
FOR-EKA-PRO-3_2024-144,24082813400,RQ-CHSM-2501-008,TRAFIGURA,U.M. CATALINA HUANCA,,2025-05-16,HERRAMIENTAS,PENDIENTE,"DESTORNILLADOR PERILLERO DIELECTRICO PLANO 1/8""X3"" (3.5X75 MM) 60-163 STANLEY",44,excel,,
FOR-EKA-PRO-3_2024-144,24082813400,RQ-CHSM-2501-009,TRAFIGURA,U.M. CATALINA HUANCA,,2025-05-27,HERRAMIENTAS,PENDIENTE,"ALICATE 1000 V CORTE DIAGONAL 8"" 84-005 STANLEY",64,excel,,
FOR-EKA-PRO-3_2024-144,24082813400,RQ-CHSM-2501-010,TRAFIGURA,U.M. CATALINA HUANCA,,2025-05-27,EPPs,PENDIENTE,Casco de seguridad  tipo Minero dielectrico con rachet color rojo,19,excel,,
FOR-EKA-PRO-3_2024-144,24082813400,RQ-CHSM-2501-011,TRAFIGURA,U.M. CATALINA HUANCA,,FOR-EKA-PRO-3_2024-144,EPPs,PENDIENTE,GUANTES DE SHOWA 377-7,25,excel,,
FOR-EKA-PRO-3_2024-144,24082813400,RQ-CHSM-2501-012,TRAFIGURA,U.M. CATALINA HUANCA,,,MATERIALES,ATENCION COMPLETA,"ADAPTADOR 2"" NPT MACHO - 2"" JIC MACHO",1,excel,,
FOR-EKA-PRO-3_2024-144,24082813400,RQ-CHSM-2501-013,TRAFIGURA,U.M. CATALINA HUANCA,,2025-05-28,GASTOS GENERALES,ATENCION COMPLETA,TAZA CON LEMAS ALUSIVO AL MEDIO AMBIENTE,9,excel,,
FOR-EKA-PRO-3_2024-144,24082813400,RQ-CHSM-2501-014,TRAFIGURA,U.M. CATALINA HUANCA,,2025-06-23,EPPs,PENDIENTE,GUANTES DE ANTICORTE -SUPER FLEX PU CUT 5,17,excel,,
FOR-EKA-PRO-3_2024-144,24082813400,RQ-CHSM-2501-015,TRAFIGURA,U.M. CATALINA HUANCA,,2025-07-04,GASTOS GENERALES,PENDIENTE,CANILLERAS DE FULTBOL,6,excel,,
FOR-EKA-PRO-3_2024-144,24082813400,RQ-CHSM-2501-016,TRAFIGURA,U.M. CATALINA HUANCA,,2025-07-14,EPPs,ATENCION COMPLETA,"CAMISA M/Larga Tela Ignìfuga 100% , 13.2 cal/cm²+PANTALON Tela Ignìfuga 100% , 13.2 cal/cm²",17,excel,,
FOR-EKA-PRO-3_2024-144,24082813400,RQ-CHSM-2501-017,TRAFIGURA,U.M. CATALINA HUANCA,,2025-07-25,EQUIPOS,PENDIENTE,CABLE DE MULTIMETR  FLUKE,31,excel,,
FOR-EKA-PRO-3_2024-144,24082813400,RQ-CHSM-2501-018,TRAFIGURA,U.M. CATALINA HUANCA,,2025-08-22,EPPs,PENDIENTE,GUANTES DE ANTICORTE -SUPER FLEX PU CUT 5,42,excel,,
FOR-EKA-PRO-3_2024-144,24082813400,RQ-CHSM-2501-019,TRAFIGURA,U.M. CATALINA HUANCA,,2025-09-26,EPPs,PENDIENTE,GUANTES DE ANTICORTE -SUPER FLEX PU CUT 5,31,excel,,
FOR-EKA-PRO-3_2024-144,24082813400,RQ-CHSM-2501-020,TRAFIGURA,U.M. CATALINA HUANCA,,2025-10-23,EPPs,PENDIENTE,GUANTES DE ANTICORTE -SUPER FLEX PU CUT 5,26,excel,,
FOR-EKA-PRO-3_2024-144,24082813400,RQ-CHSM-2501-021,TRAFIGURA,U.M. CATALINA HUANCA,,2025-11-06,EPPs,PENDIENTE,ZAPATO DIELECTRICO T-40 SANDER ,1,excel,,
FOR-EKA-PRO-3_2024-144,24082813400,RQ-CHSM-2501-022,TRAFIGURA,U.M. CATALINA HUANCA,,2025-11-20,EPPs,PENDIENTE,CHALECO DRILL D/SEGURIDAD C/ CINTA REFLECTIVA/ (COLOR NARANJA),3,excel,,
FOR-EKA-PRO-3_2024-144,24082813400,RQ-CHSM-2501-023,TRAFIGURA,U.M. CATALINA HUANCA,,2025-11-24,EPPs,PENDIENTE,GUANTES DE ANTICORTE -SUPER FLEX PU CUT 5,38,excel,,
FOR-EKA-PRO-3_2024-144,24082813400,RQ-CHSM-2501-024,TRAFIGURA,U.M. CATALINA HUANCA,,2025-12-04,GASTOS GENERALES,ATENCION COMPLETA,GLOBOS ROJOS TAMAÑO STANDAR,13,excel,,
FOR-EKA-PRO-3_2024-144,24082813400,RQ-CHSM-2501-025,TRAFIGURA,U.M. CATALINA HUANCA,,2025-12-10,EPPs,PENDIENTE,ZAPATO SIERRA 6.5”,2,excel,,
FOR-EKA-PRO-3_2024-144,24082813400,RQ-CHSM-2501-026,TRAFIGURA,U.M. CATALINA HUANCA,,2025-12-25,EPPs,PENDIENTE,BOTIN DE SEGURIDAD DIELECTRICO ELEKTRO TCSG 650,4,excel,,
FOR-EKA-PRO-3_2024-144,24082813400,RQ-CHSM-2601-001,TRAFIGURA,U.M. CATALINA HUANCA,,2026-01-02,HERRAMIENTAS,ATENCION COMPLETA,"DESTORNILLADOR DIELECTRICO AISLADO 1000 V. PLANO 7/32""X5""(5.5X125 MM) 60-165 STANLEY",20,excel,,
FOR-EKA-PRO-3_2024-144,24082813400,RQ-CHSM-2601-002,TRAFIGURA,U.M. CATALINA HUANCA,,2026-01-06,EPPs,PENDIENTE,GUANTES DE ANTICORTE -SUPER FLEX PU CUT 5,29,excel,,
FOR-EKA-PRO-3_2024-144,24082813400,RQ-CHSM-2601-003,TRAFIGURA,U.M. CATALINA HUANCA,,2026-01-22,EPPs,PENDIENTE,Rodillera Industrial Poliéster KN10,1,excel,,
FOR-EKA-PRO-3_2024-144,24082813400,RQ-CHSM-2601-004,TRAFIGURA,U.M. CATALINA HUANCA,,2026-02-04,EPPs,PENDIENTE,GUANTES DE ANTICORTE -SUPER FLEX PU CUT 5,48,excel,,
FOR-EKA-PRO-3_2024-144,24082813400,RQ-CHSM-2601-005,TRAFIGURA,U.M. CATALINA HUANCA,,2026-02-06,HERRAMIENTAS,PENDIENTE,"DESTORNILLADOR PERILLERO DIELECTRICO PLANO 1/8""X3"" (3.5X75 MM) 60-163 STANLEY",25,excel,,
FOR-EKA-PRO-3_2024-144,24082813400,RQ-CHSM-2601-006,TRAFIGURA,U.M. CATALINA HUANCA,,2026-02-25,SERVICIOS,ATENCION COMPLETA,SERVICIO CALIBRACION PINZA AMPERIMETRICA 1000A,2,excel,,
FOR-EKA-PRO-3_2024-144,24082813400,RQ-CHSM-2601-007,TRAFIGURA,U.M. CATALINA HUANCA,,2026-02-26,GASTOS GENERALES,ATENCION COMPLETA,RISST 2026,2,excel,,
FOR-EKA-PRO-3_2024-144,24082813400,RQ-CHSM-2601-008,TRAFIGURA,U.M. CATALINA HUANCA,,2026-03-13,EPPs,PENDIENTE,GUANTES DE ANTICORTE -SUPER FLEX PU CUT 5,29,excel,,
FOR-EKA-PRO-3_2024-147_REV03,4517326054,RQ-CJM028-001_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-08-19,MATERIALES,ATENCION COMPLETA,"CABLE RZ1-K 0,6/1 KV LIBRE HALOGENO 4G4MM2, CL 5, COLOR NEGRO - TOP CABLE",36,excel,,
FOR-EKA-PRO-3_2024-147_REV03,4517326054,RQ-CJM028-002_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-09-16,CONSUMIBLES,PENDIENTE,"SOLDADURA CELLOCORD AP 1/8""  (AWS E 6011)",11,excel,,
FOR-EKA-PRO-3_2024-147_REV03,4517326054,RQ-CJM028-003_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-09-30,MATERIALES,PENDIENTE,"PINTURA EN SPRAY RAL 7035 400ML, 020098, LEGRAND",7,excel,,
FOR-EKA-PRO-3_2024-147_REV03,4517326054,RQ-CJM028-004_2024,NEXA,CAJAMARQUILLA,,2024-11-13,MANO DE OBRA DIRECTA,PENDIENTE,SUB - CONTRATA / FUCIONADO DE FIBRA OPTICA EN 02 PUNTOS DE 12 PARES,1,excel,,
FOR-EKA-PRO-3_2024-147_REV03,4517326054,RQ-CJM028-005_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-12-06,MATERIALES,PENDIENTE,SUMINISTRO DE  24 UNIDADES DE PITAIL DE FO,1,excel,,
FOR-EKA-PRO-3_2024-296_REV01,4517326054,RQ-CJM028-006_2024,NEXA,CAJAMARQUILLA,,2024-12-16,MATERIALES,PENDIENTE,CONDUCTOR ELECTRICO 1KV LIBRE HALOGENO 3G16MM2 NEGRO AFIRENAS X RZ1-K,5,excel,,
FOR-EKA-PRO-3_2024-147_REV03,4517326054,RQ-CJM028-007_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-12-17,MATERIALES,PENDIENTE,"TUBERÍA COARRUGADA DE 1""",5,excel,,
FOR-EKA-PRO-3_2024-147_REV03,4517326054,RQ-CJM028-008_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-12-23,MATERIALES,PENDIENTE,"Tubería corrugada flexible 1"" WIR gris",3,excel,,
FOR-EKA-PRO-4_2024-065,4517326054,RQ-CJM028-009_2025,NEXA,CAJAMARQUILLA,,2025-01-07,CONSUMIBLES,PENDIENTE,ROTULO,2,excel,,
FOR-EKA-PRO-3_2024-238_REV04,4517326054,RQ-CJM044-001_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-10-31,MATERIALES,ATENCION COMPLETA,CABLE CONTROL 1KV LIBRE HALOGENO APANTALLADO 4X2.5MM2 NEGRO FREETOX N2XSOH-C MARLEW,26,excel,,
FOR-EKA-PRO-3_2024-238_REV04,4517326054,RQ-CJM044-002_2024,NEXA,CAJAMARQUILLA,,2024-11-13,CONSUMIBLES,ATENCION COMPLETA,"DISCO D/CORTE 4 1/2""X1/16""X7/8"" (115X1,6X22,2MM)",6,excel,,
FOR-EKA-PRO-3_2024-147_REV03,4517326054,RQ-CJM044-003_2024,NEXA,CAJAMARQUILLA,,2024-11-22,CONSUMIBLES,ATENCION COMPLETA,PINTURA RAL 7035 + CATALIZADOR Y DISOLVENTE,9,excel,,
FOR-EKA-PRO-3_2024-152,4517294617,RQ-CJM021-001_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-07-14,HERRAMIENTAS,ATENCION COMPLETA,MALETIN ELECTRICISTA,5,excel,,
FOR-EKA-PRO-3_2024-163_REV02,4517436432,RQ-CJM038-001_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-10-04,EQUIPOS,PENDIENTE,"Extensión eléctrica monofásica 440vac, 30 MTS meneke 32 amp.",17,excel,,
FOR-EKA-PRO-3_2024-163_REV02,4517436432,RQ-CJM038-002_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-11-06,EPPS,PENDIENTE,FILTRO 2097 P/PARTICULAS 3M,13,excel,,
FOR-EKA-PRO-3_2024-164,4517330651,RQ-CJM023-001_2024 ,NEXA,REFINERIA CAJAMARQUILLA,,2024-07-25,CONSUMIBLES,PENDIENTE,TRAJE TYVEK 600 PLUS TY198TWHLG0025PI SIN BOTAS T/L,11,excel,,
FOR-EKA-PRO-3_2024-164,4517330651,RQ-CJM023-002_2024 ,NEXA,REFINERIA CAJAMARQUILLA,,2024-10-07,CONSUMIBLES,PENDIENTE,TRAJE TYVEK 600 PLUS TY198TWHLG0025PI SIN BOTAS T/L,16,excel,,
FOR-EKA-PRO-3_2024-173_REV01,4517602903,RQ-CJM045-001_2024 ,NEXA,REFINERIA CAJAMARQUILLA,,2024-11-22,MATERIALES,ATENCION COMPLETA,"TUBO CONDUIT FE.GALVANIZADO C/FORRO PVC 3/4"" X 3MTS",23,excel,,
FOR-EKA-PRO-3_2024-173_REV01,4517602903,RQ-CJM045-001_2025,NEXA,REFINERIA CAJAMARQUILLA,,2025-01-14,CONSUMIBLES,ATENCION COMPLETA,"BROCA D/COBALTO P/METAL 5/32""",16,excel,,
FOR-EKA-PRO-3_2024-173_REV01,4517602903,RQ-CJM045-002_2025,NEXA,REFINERIA CAJAMARQUILLA,,2025-01-17,EPPS,PENDIENTE,"TRAJE COMPLETO DE SOLDADOR COMPLETO EN CUERO TALLA ""XL""",2,excel,,
FOR-EKA-PRO-3_2024-173_REV01,4517602903,RQ-CJM045-003_2025,NEXA,REFINERIA CAJAMARQUILLA,,2025-01-22,MATERIALES,ATENCION COMPLETA,Rotulo 110 MM X 50 MM,13,excel,,
FOR-EKA-PRO-3_2024-173_REV01,4517602903,RQ-CJM045-004_2025,NEXA,REFINERIA CAJAMARQUILLA,,2025-01-30,MATERIALES,ATENCION COMPLETA,ROTULO,3,excel,,
FOR-EKA-PRO-3_2024-174_REV01,4517335020,RQ-CJM026-001_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-08-15,EQUIPOS,PENDIENTE,PINZA AMPERIMÉTRICA DIGITAL 1000A - 1000VAC/DC C/CABLES PRUEBA Y ACCESORIOS - FLUKE 376 FC,16,excel,,
FOR-EKA-PRO-3_2024-184,,RQ-CJM027-001_2024 ,NEXA,REFINERIA CAJAMARQUILLA,,2024-08-19,MATERIALES,ATENCION COMPLETA,LECTOR BIOMETRICO ZKTECO K30 PRO.,1,excel,,
FOR-EKA-PRO-3_2024-194_REV01,4517402272,RQ-CJM030-001_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-08-22,MATERIALES,ATENCION COMPLETA,SPRAY AFLOJATODO WD40,8,excel,,
FOR-EKA-PRO-3_2024-194_REV01,4517402272,RQ-CJM030-002_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-10-16,MATERIALES,PENDIENTE,LETRERO ,6,excel,,
FOR-EKA-PRO-3_2024-194_REV01,4517402272,RQ-CJM030-003_2024,NEXA,REFINERIA CAJAMARQUILLA,,2024-10-24,MATERIALES,PENDIENTE,LETRERO ,2,excel,,
